,danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,predict
2959,0,20,64,10,0,6,0,0,0,144.23452690000002,danhong,danhong
2960,63,20,12,2,0,1,0,0,1,135.7305818,danhong,danhong
2961,0,0,5,42,0,3,50,0,0,148.40638090000002,danhong,hong
2962,6,32,44,4,0,2,11,0,0,132.2568023,danhong,danhong
2963,6,39,47,4,0,2,2,0,0,154.7203426,danhong,danhong
2964,2,63,32,1,0,2,0,0,0,167.4500729,danhong,danhong
2965,0,1,63,10,0,0,26,0,0,167.8114118,danhong,danhong
2966,4,58,34,2,0,2,0,0,0,167.0519284,danhong,danhong
2967,36,40,4,0,0,0,0,0,19,114.6761093,danhong,danhong
2968,0,0,64,17,0,2,18,0,0,182.48207109999998,danhong,danhong
2969,9,25,34,24,0,6,1,0,0,120.12578909999998,danhong,hong
2970,64,33,3,0,0,0,0,0,0,158.5943362,danhong,danhong
2971,0,10,83,4,0,2,0,0,0,182.65855290000002,danhong,danhong
2972,28,45,8,0,0,3,0,0,15,182.6636337,danhong,hong
2973,7,25,37,29,2,0,1,0,0,141.71200349999998,danhong,hong
2974,0,0,22,16,0,4,57,0,0,160.47901230000002,danhong,danhong
2975,12,29,29,27,0,4,0,0,0,137.7091053,danhong,hong
2976,0,8,53,27,0,4,8,0,0,144.5253333,danhong,danhong
2977,26,25,18,7,0,17,0,0,7,120.15025729999999,danhong,danhong
2978,0,15,56,28,0,0,0,0,0,166.5335572,danhong,hong
2979,7,41,31,15,0,0,5,0,0,166.9344679,danhong,danhong
2980,0,8,50,41,0,0,0,0,0,163.4584011,danhong,hong
2981,8,52,34,6,0,0,0,0,0,154.7094726,danhong,danhong
2982,0,2,53,9,0,2,33,0,0,158.3089469,danhong,danhong
2983,0,0,3,16,0,0,80,0,0,153.6944123,danhong,danhong
2984,23,30,18,9,0,6,14,0,0,149.90824550000002,danhong,danhong
2985,32,22,15,9,0,22,1,0,0,127.21505239999999,danhong,hong
2986,4,42,48,5,0,1,0,0,0,142.9066852,danhong,danhong
2987,0,0,1,0,4,0,96,0,0,146.8704367,danhong,danhong
2988,0,0,13,31,0,3,54,0,0,152.5543909,danhong,danhong
2989,0,36,59,1,0,0,0,2,1,166.5799478,danhong,danhong
2990,31,46,19,4,0,0,0,0,0,163.1669919,danhong,danhong
2991,48,43,7,0,0,0,2,0,0,149.60110500000002,danhong,danhong
2992,7,48,36,4,0,4,0,0,0,155.4759636,danhong,danhong
2993,0,1,47,8,0,0,43,0,0,144.08175549999999,danhong,danhong
2994,22,46,28,4,0,1,0,0,0,134.58516730000002,danhong,danhong
2995,0,13,60,10,0,1,16,0,0,169.9293686,danhong,danhong
2996,40,32,14,1,0,13,0,0,0,155.98862250000002,danhong,danhong
2997,11,26,43,16,0,5,0,0,0,186.6500273,danhong,danhong
2998,17,29,31,11,0,3,9,0,0,140.682974,danhong,danhong
2999,28,59,12,0,0,1,0,0,0,186.3752404,danhong,danhong
3000,0,0,63,16,0,0,20,0,0,193.7714104,danhong,danhong
3001,17,35,24,9,0,14,0,0,0,176.3703323,danhong,hong
3002,20,38,33,7,0,1,1,0,0,167.4986834,danhong,danhong
3003,0,0,15,7,0,0,78,0,0,166.54571950000002,danhong,danhong
3004,4,53,27,11,0,4,0,0,0,136.6413821,danhong,danhong
3005,0,0,41,6,0,0,53,0,0,161.5876816,danhong,danhong
3006,42,45,9,1,0,3,0,0,0,147.31843840000002,danhong,danhong
3007,58,22,6,2,0,12,0,0,0,140.0739225,danhong,danhong
3008,81,14,2,3,0,0,0,0,0,128.0285269,danhong,danhong
3009,43,32,13,5,0,2,0,0,5,121.6076175,danhong,danhong
3010,0,1,20,25,0,0,54,0,0,123.1270472,danhong,danhong
3011,14,17,35,5,0,2,26,0,0,157.0357106,danhong,danhong
3012,39,28,2,0,0,31,0,0,0,133.31155090000001,danhong,danhong
3013,6,56,31,3,0,3,0,0,0,181.2374697,danhong,danhong
3014,0,0,16,48,0,16,21,0,0,115.0237875,hong,hong
3015,0,0,1,77,5,6,11,0,0,121.09182279999999,hong,hong
3016,0,3,38,52,7,0,0,0,0,199.429909,hong,hong
3017,0,0,34,64,0,0,2,0,0,137.95471609999998,hong,hong
3018,0,0,29,69,1,0,1,0,0,182.40120969999998,hong,hong
3019,3,8,27,55,4,1,2,0,0,181.0252957,hong,hong
3020,30,37,21,2,0,2,8,0,0,120.8640577,hong,danhong
3021,0,1,43,32,0,0,24,0,0,151.9437809,hong,danhong
3022,0,2,23,66,7,2,1,0,0,171.3738408,hong,hong
3023,24,44,24,6,0,3,0,0,0,135.5251544,hong,danhong
3024,0,1,14,73,10,2,0,0,0,129.24616329999998,hong,hong
3025,2,13,21,56,6,0,0,0,0,132.5618569,hong,hong
3026,0,0,9,39,0,0,51,0,0,135.1669406,hong,hong
3027,41,31,7,1,0,2,0,0,17,151.25471090000002,hong,danhong
3028,0,0,8,44,0,0,48,0,0,162.9568981,hong,hong
3029,0,0,3,12,0,0,85,0,0,164.3185845,hong,danhong
3030,40,39,11,0,0,0,0,0,10,153.90033569999997,hong,danhong
3031,35,33,7,0,0,22,0,0,3,110.8351301,hong,danhong
3032,1,16,39,40,0,5,0,0,0,110.5316747,hong,hong
3033,22,27,35,16,0,0,1,0,0,164.0695951,hong,hong
3034,30,18,12,39,0,0,0,0,0,167.01023480000003,hong,hong
3035,23,26,22,18,1,7,0,0,3,134.17962450000002,hong,hong
3036,2,2,35,59,0,0,1,0,0,179.2797226,hong,hong
3037,10,34,38,18,0,0,0,0,0,187.9426399,hong,hong
3038,0,22,30,41,1,0,5,0,0,173.4239882,hong,hong
3039,0,0,33,58,6,0,3,0,0,177.3441681,hong,hong
3040,37,15,8,26,1,12,0,0,1,124.80444170000001,hong,hong
3041,0,8,38,43,0,0,11,0,0,140.59915759999998,hong,hong
3042,0,3,55,39,0,3,0,0,0,142.17458330000002,hong,hong
3043,0,2,23,50,0,0,25,0,0,129.4144834,hong,hong
3044,0,0,1,43,1,0,55,0,0,174.4223373,hong,hong
3045,0,1,5,89,0,5,0,0,0,131.45736540000001,hong,hong
3046,23,26,32,17,0,2,1,0,0,163.883716,hong,hong
3047,19,37,30,12,0,1,0,0,0,147.70358159999998,hong,danhong
3048,8,35,18,36,0,3,0,0,0,107.2374733,hong,hong
3049,12,15,12,21,0,22,18,0,0,110.1418061,hong,danhong
3050,6,10,12,34,0,38,0,0,0,128.1381811,hong,hong
3051,6,15,27,52,0,0,0,0,0,145.48865590000003,hong,hong
3052,2,24,30,40,0,3,0,0,0,134.5186668,hong,hong
3053,18,47,13,21,0,0,0,0,0,128.39350090000002,hong,hong
3054,14,40,32,11,0,2,2,0,0,123.88199679999998,hong,danhong
3055,30,28,17,11,0,10,0,0,4,175.55190359999997,hong,hong
3056,0,9,42,49,0,0,0,0,0,188.41154650000001,hong,hong
3057,1,16,58,25,0,0,0,0,0,186.743855,hong,hong
3058,0,0,3,88,2,3,4,0,0,115.00810630000001,hong,hong
3059,0,8,37,43,2,1,9,0,0,116.42974540000002,hong,hong
3060,27,36,14,0,0,0,0,0,22,166.9090417,hong,hong
3061,42,23,23,12,0,1,0,0,0,108.7365503,hong,danhong
3062,0,1,8,81,0,4,7,0,0,129.4895789,hong,hong
3063,9,19,34,16,0,5,0,7,10,179.2221868,hong,jiang
3064,37,29,17,6,0,12,0,0,0,118.3548202,hong,danhong
3065,14,43,10,1,0,7,0,1,24,129.2724224,hong,hong
3066,6,6,16,27,1,42,2,0,0,116.8605181,hong,hong
3067,7,56,28,9,0,0,0,0,0,148.5514621,hong,danhong
3068,0,13,55,31,0,1,0,0,0,168.4607061,hong,hong
3069,0,1,29,60,10,0,0,0,0,138.9623405,hong,hong
3070,0,0,18,51,1,0,31,0,0,186.0928076,hong,hong
3071,0,3,30,62,1,4,0,0,0,127.99963659999999,hong,hong
3072,63,23,4,0,0,9,0,0,1,130.5840853,hong,danhong
3073,43,26,29,1,0,1,0,0,0,181.1203705,hong,danhong
3074,0,8,63,15,0,1,11,0,0,167.5180097,hong,danhong
3075,0,0,32,29,0,0,39,0,0,174.92506,hong,danhong
3076,8,20,21,47,0,3,0,0,1,121.67567220000001,hong,hong
3077,0,0,8,81,2,4,4,0,0,104.98399180000001,hong,hong
3078,0,0,12,75,1,9,3,0,0,122.8028358,hong,hong
3079,2,18,34,39,2,5,0,0,0,150.39080090000002,hong,hong
3080,12,35,32,9,0,1,9,0,2,160.9558278,hong,danhong
3081,2,25,45,26,0,2,0,0,0,174.60468980000002,hong,hong
3082,0,3,24,38,0,1,33,0,0,120.92791409999998,hong,hong
3083,0,2,31,65,0,0,2,0,0,132.7812924,hong,hong
3084,0,7,17,65,0,11,0,0,0,109.37754009999999,hong,hong
3085,0,0,2,72,6,20,0,0,0,82.95118398,hong,jiang
3086,1,20,40,36,1,2,0,0,0,154.37677280000003,hong,hong
3087,0,0,18,25,0,0,58,0,0,160.48479719999997,hong,hong
3088,0,12,60,27,0,0,0,0,0,161.76022780000002,hong,hong
3089,58,25,11,4,0,3,0,0,0,164.06423769999998,hong,danhong
3090,0,0,27,50,1,22,0,0,0,134.191607,hong,hong
3091,31,34,11,5,0,0,0,0,18,186.4034625,hong,hong
3092,0,0,7,8,0,0,84,0,0,166.9937483,hong,danhong
3093,2,5,26,66,1,0,0,0,0,176.6804246,hong,hong
3094,0,8,46,45,0,2,0,0,0,146.352462,hong,hong
3095,0,11,51,38,0,0,0,0,0,158.2760728,hong,hong
3096,1,16,39,32,0,7,4,0,0,134.0927061,hong,hong
3097,11,17,37,31,0,4,0,0,1,134.423255,hong,hong
3098,2,4,28,63,0,3,1,0,0,174.7565795,hong,hong
3099,1,3,36,51,1,2,7,0,0,185.12044519999998,hong,hong
3100,0,0,31,11,0,0,58,0,0,154.3033807,hong,danhong
3101,0,0,9,91,0,0,0,0,0,147.1237545,hong,hong
3102,14,57,27,2,0,1,0,0,0,165.4588688,hong,danhong
3103,0,0,12,83,1,4,0,0,0,141.2880924,hong,hong
3104,0,38,45,7,0,8,2,0,0,130.9754805,hong,danhong
3105,0,0,2,69,20,1,8,0,0,137.998703,hong,hong
3106,0,0,3,52,45,0,0,0,0,124.9536291,hong,jiang
3107,0,8,44,45,0,3,0,0,0,105.1132976,hong,hong
3108,0,0,8,56,0,0,36,0,0,140.12537269999999,hong,hong
3109,0,15,38,44,3,0,0,0,0,170.1530655,hong,hong
3110,27,36,17,13,1,7,0,0,0,128.84570390000002,hong,hong
3111,1,10,40,42,0,3,4,0,0,131.4543452,hong,hong
3112,0,0,12,25,0,0,63,0,0,153.74032580000002,hong,hong
3113,0,0,4,22,0,0,75,0,0,162.584733,hong,hong
3114,0,1,12,79,0,8,0,0,0,97.49490522,hong,hong
3115,0,3,29,56,0,11,0,0,0,126.56989229999999,hong,hong
3116,0,0,12,65,0,2,21,0,0,130.0575301,hong,hong
3117,0,0,0,6,23,1,69,0,0,86.40782312,hong,hong
3118,1,10,52,20,0,3,14,0,0,169.1339035,hong,danhong
3119,0,2,41,56,0,1,1,0,0,163.69771519999998,hong,hong
3120,39,19,17,24,0,0,0,0,0,149.69466880000002,hong,hong
3121,0,0,32,64,4,0,0,0,0,146.3357606,hong,hong
3122,0,6,40,48,6,0,0,0,0,151.6071231,hong,hong
3123,0,0,0,0,22,0,78,0,0,113.35455420000001,hong,hong
3124,0,9,26,55,0,9,0,0,0,102.04289809999999,hong,hong
3125,0,10,19,54,0,16,1,0,0,105.6487061,hong,hong
3126,0,0,22,76,0,2,0,0,0,160.322447,hong,hong
3127,0,6,47,12,0,1,35,0,0,126.489028,hong,danhong
3128,0,1,3,69,3,1,23,0,0,115.66939850000001,hong,hong
3129,0,0,25,70,2,0,2,0,0,211.4422531,hong,hong
3130,35,36,18,8,0,3,0,0,0,157.8181066,hong,danhong
3131,0,0,24,48,0,0,28,0,0,108.72769709999999,hong,hong
3132,0,1,22,62,0,14,0,0,0,115.57300649999999,hong,hong
3133,1,10,29,30,0,1,28,0,0,122.6879608,hong,danhong
3134,28,41,25,4,0,2,0,0,0,160.3818542,hong,danhong
3135,9,23,35,28,0,4,0,0,0,165.4414284,hong,hong
3136,0,2,17,76,0,5,0,0,0,161.8644622,hong,hong
3137,2,15,41,22,0,3,17,0,0,121.2717104,hong,danhong
3138,0,0,10,37,0,0,54,0,0,168.24032649999998,hong,hong
3139,0,9,21,64,0,5,2,0,0,121.50592749999998,hong,hong
3140,5,28,33,27,1,6,0,0,0,168.2280631,hong,hong
3141,0,0,29,58,11,1,0,0,0,124.2860353,hong,hong
3142,0,27,51,18,0,3,0,0,0,157.3147439,hong,hong
3143,3,6,23,61,0,1,5,0,0,170.6759948,hong,hong
3144,38,28,26,7,0,0,0,0,0,135.7510577,hong,danhong
3145,26,36,29,8,0,1,0,0,0,135.1014094,hong,danhong
3146,0,6,42,50,0,1,0,0,0,135.368989,hong,hong
3147,12,25,25,25,0,3,0,0,10,143.8144456,hong,hong
3148,21,21,25,26,0,4,2,0,0,176.6647271,hong,hong
3149,0,0,17,18,0,0,65,0,0,169.45059009999997,hong,danhong
3150,3,11,32,46,0,5,2,0,0,108.7488993,hong,hong
3151,0,4,31,60,0,5,1,0,0,131.6352666,hong,hong
3152,0,0,23,50,0,4,23,0,0,145.1801178,hong,hong
3153,0,1,60,31,0,0,8,0,0,184.31960149999998,hong,danhong
3154,0,34,27,30,0,7,1,0,0,112.82995090000001,hong,hong
3155,0,1,60,31,0,0,8,0,0,184.31960149999998,hong,danhong
3156,0,2,40,36,0,1,22,0,0,162.633362,hong,hong
3157,0,3,58,35,0,3,0,0,0,166.0241116,hong,hong
3158,0,0,16,80,0,4,0,0,0,121.5097011,hong,hong
3159,0,13,56,28,0,4,0,0,0,153.73779950000002,hong,hong
3160,17,33,30,16,0,5,0,0,0,132.2876473,hong,hong
3161,2,58,26,2,0,1,12,0,0,150.9406068,hong,danhong
3162,3,7,24,59,0,4,2,0,0,123.11469840000002,hong,hong
3163,0,5,22,35,0,9,29,0,0,111.0904486,hong,hong
3164,0,0,43,52,0,2,4,0,0,173.582676,hong,hong
3165,0,0,9,64,0,5,22,0,0,126.53478429999998,hong,hong
3166,0,0,6,56,0,0,38,0,0,144.99470369999997,hong,hong
3167,0,1,24,70,0,2,3,0,0,154.6777289,hong,hong
3168,3,19,22,36,0,16,4,0,0,108.00999840000001,hong,hong
3169,2,25,29,42,0,3,0,0,0,134.6123814,hong,hong
3170,0,3,32,45,0,0,19,0,0,161.750584,hong,hong
3171,0,0,35,21,0,6,39,0,0,157.16449709999998,hong,danhong
3172,38,27,17,17,0,0,1,0,0,130.0959982,hong,hong
3173,3,12,21,63,0,1,0,0,0,135.4018709,hong,hong
3174,0,4,34,60,0,1,0,0,0,149.6486144,hong,hong
3175,0,2,16,69,9,4,0,0,0,107.23257679999999,hong,hong
3176,0,0,0,80,2,0,18,0,0,139.9419589,hong,hong
3177,0,1,18,70,0,11,1,0,0,119.3916425,hong,hong
3178,4,18,14,34,4,3,23,0,0,106.67214009999998,hong,hong
3179,6,41,31,21,0,2,0,0,0,151.7826145,hong,hong
3180,15,32,16,34,0,4,0,0,0,131.81010179999998,hong,hong
3181,30,22,21,14,0,7,0,0,6,114.9835178,hong,hong
3182,16,28,36,5,0,15,0,0,0,183.2004275,hong,danhong
3183,1,27,63,5,0,1,4,0,0,114.6176737,hong,danhong
3184,0,0,20,75,0,3,2,0,0,139.3258079,hong,hong
3185,2,11,28,40,0,19,0,0,0,136.1838584,hong,hong
3186,0,1,32,66,0,1,0,0,0,137.7932958,hong,hong
3187,0,0,2,67,0,0,30,0,0,135.84655659999999,hong,hong
3188,0,0,20,76,0,2,2,0,0,126.6442326,hong,hong
3189,1,11,30,21,0,0,37,0,0,115.9894497,hong,danhong
3190,52,36,11,0,0,1,0,0,0,152.95492240000002,hong,danhong
3191,15,33,27,21,0,3,1,0,0,160.6730249,hong,hong
3192,30,21,17,6,0,23,3,0,0,88.95250465,hong,danhong
3193,9,25,41,16,1,6,3,0,0,142.3576612,hong,danhong
3194,9,13,13,24,0,41,1,0,0,145.6111468,hong,hong
3195,4,23,32,37,3,0,0,0,0,161.2861872,hong,hong
3196,0,14,74,10,0,1,0,0,0,177.4882462,hong,danhong
3197,0,8,42,50,0,0,0,0,0,167.9332431,hong,hong
3198,50,34,12,1,0,0,0,0,2,168.72458999999998,hong,danhong
3199,41,31,14,1,0,13,1,0,0,154.7228153,hong,danhong
3200,10,29,31,15,0,16,0,0,0,97.653171,hong,hong
3201,0,24,38,19,0,0,20,0,0,125.805792,hong,danhong
3202,0,8,57,21,0,1,13,0,0,181.60837659999999,hong,danhong
3203,0,7,61,32,0,0,0,0,0,171.5247776,hong,hong
3204,0,0,16,84,0,0,0,0,0,162.8329392,hong,hong
3205,0,0,32,67,0,1,0,0,0,159.56427659999997,hong,hong
3206,1,7,22,49,6,12,3,0,0,130.2948605,hong,hong
3207,0,2,37,57,0,0,4,0,0,157.9804215,hong,hong
3208,0,2,23,68,0,0,7,0,0,170.3448119,hong,hong
3209,1,16,36,39,0,8,0,0,0,124.1766088,hong,hong
3210,0,2,44,53,0,0,0,0,0,190.3722499,hong,hong
3211,0,0,38,59,0,3,0,0,0,156.26521100000002,hong,hong
3212,4,22,27,44,0,2,1,0,0,140.34984880000002,hong,hong
3213,0,0,8,87,0,3,2,0,0,150.6448699,hong,hong
3214,31,38,20,10,0,0,0,0,0,160.36887240000001,hong,danhong
3215,0,0,1,86,1,0,13,0,0,156.43881499999998,hong,hong
3216,0,2,35,55,0,6,1,0,0,146.8320772,hong,hong
3217,0,2,23,70,3,1,1,0,0,169.5421656,hong,hong
3218,0,0,7,82,0,0,9,0,0,135.2944891,hong,hong
3219,9,19,23,45,0,2,0,0,1,121.87684650000001,hong,hong
3220,2,13,29,40,0,15,0,0,0,131.15147549999998,hong,hong
3221,0,0,23,76,0,0,0,0,0,211.2684402,hong,hong
3222,0,1,26,69,0,2,1,0,0,162.3439244,hong,hong
3223,0,0,18,69,5,4,3,0,0,157.37262980000003,hong,hong
3224,0,7,40,45,8,0,0,0,0,151.62107769999997,hong,hong
3225,15,57,10,0,0,18,0,0,0,127.0734929,hong,danhong
3226,0,2,34,56,6,0,2,0,0,200.2087919,hong,hong
3227,7,33,42,14,0,2,0,0,2,165.8040003,hong,danhong
3228,4,36,38,18,0,1,2,0,0,137.86609319999997,hong,danhong
3229,10,38,27,4,0,20,0,0,0,86.41044598,hong,danhong
3230,30,43,19,4,0,4,0,0,0,152.8229975,hong,danhong
3231,0,0,5,93,1,0,0,0,0,153.003853,hong,hong
3232,0,4,48,46,0,1,0,0,0,157.96502019999997,hong,hong
3233,0,1,24,67,6,2,0,0,0,171.0826915,hong,hong
3234,0,0,15,63,20,1,0,0,0,130.4816309,hong,hong
3235,1,6,10,24,0,58,0,0,0,81.43511709,hong,hong
3236,0,4,30,66,0,0,0,0,0,194.39624369999999,hong,hong
3237,0,1,17,66,0,6,10,0,0,107.04938270000001,hong,hong
3238,2,7,27,54,3,5,2,0,0,119.4075189,hong,hong
3239,31,41,14,9,0,5,0,0,0,128.1819791,hong,danhong
3240,2,5,13,32,0,28,21,0,0,91.56712984,hong,hong
3241,1,6,25,57,0,11,0,0,0,115.327666,hong,hong
3242,0,1,11,80,0,8,0,0,0,97.30822738,hong,hong
3243,0,0,23,50,0,0,27,0,0,126.8175621,hong,hong
3244,1,11,31,48,0,8,0,0,0,160.2678972,hong,hong
3245,37,34,25,0,0,0,0,0,3,143.4379155,hong,danhong
3246,2,14,28,34,0,21,0,0,0,147.51433369999998,hong,hong
3247,3,23,35,36,3,1,0,0,0,160.4489246,hong,hong
3248,35,27,14,23,0,0,0,0,0,140.29673069999998,hong,hong
3249,1,1,14,52,3,1,29,0,0,113.8775509,hong,hong
3250,0,0,12,43,0,0,44,0,0,151.98558390000002,hong,hong
3251,0,6,35,54,0,4,0,0,0,101.0899026,hong,hong
3252,0,15,67,16,0,0,2,0,0,166.1068451,hong,danhong
3253,7,10,12,35,0,37,0,0,0,128.0605436,hong,hong
3254,12,29,28,27,0,4,0,0,0,137.8470159,hong,hong
3255,0,0,12,66,0,16,7,0,0,107.4120588,hong,hong
3256,2,29,41,28,0,1,0,0,0,161.293442,hong,hong
3257,0,0,7,85,2,0,6,0,0,151.3344062,hong,hong
3258,0,0,11,68,20,0,0,0,0,166.2411199,hong,hong
3259,0,1,57,43,0,0,0,0,0,187.6995062,hong,hong
3260,0,0,16,67,0,0,17,0,0,188.7418415,hong,hong
3261,0,1,45,52,0,1,0,0,0,149.2684539,hong,hong
3262,0,0,1,25,0,1,73,0,0,141.0767022,hong,hong
3263,0,0,5,51,5,3,36,0,0,120.06979809999999,hong,hong
3264,0,0,45,53,2,0,0,0,0,194.174757,hong,hong
3265,8,21,18,38,4,11,0,0,0,116.6449752,hong,hong
3266,0,5,39,54,0,2,0,0,0,156.16256140000002,hong,hong
3267,0,0,6,45,0,2,48,0,0,102.9632377,hong,hong
3268,30,21,10,32,1,7,0,0,0,116.35279059999999,hong,hong
3269,56,19,7,0,0,7,0,0,11,163.7469485,hong,danhong
3270,37,18,30,14,0,2,0,0,0,138.1100757,hong,danhong
3271,0,0,1,70,1,0,28,0,0,138.8327715,hong,hong
3272,0,1,29,60,9,0,0,0,0,138.9414757,hong,hong
3273,0,1,24,60,0,0,16,0,0,116.06154939999999,hong,hong
3274,0,1,43,40,0,0,16,0,0,157.2841777,hong,hong
3275,0,0,0,8,21,6,65,0,0,118.8822555,hong,hong
3276,0,2,43,48,0,6,2,0,0,148.00004119999997,hong,hong
3277,1,19,58,17,0,4,0,0,0,164.29170290000002,hong,danhong
3278,0,1,12,79,0,7,0,0,0,97.66684663,hong,hong
3279,0,8,62,30,0,0,0,0,0,191.0808012,hong,hong
3280,0,0,1,37,7,0,55,0,0,122.6816406,hong,hong
3281,0,0,2,51,44,3,0,0,0,110.91955949999999,hong,jiang
3282,0,1,26,66,5,0,2,0,0,180.3604483,hong,hong
3283,0,19,32,42,0,6,0,0,0,128.4579664,hong,hong
3284,0,0,0,42,0,0,58,0,0,169.4629065,hong,hong
3285,0,18,31,46,4,1,0,0,0,136.6724208,hong,hong
3286,0,0,11,50,1,1,36,0,0,133.8135007,hong,hong
3287,0,0,6,77,0,3,14,0,0,126.7901976,hong,hong
3288,0,0,4,45,1,1,48,0,0,105.23322179999998,hong,hong
3289,14,19,27,17,0,11,0,0,13,159.7155176,hong,hong
3290,0,4,50,44,0,2,0,0,0,139.8671208,hong,hong
3291,0,13,32,44,0,11,0,0,0,133.4300618,hong,hong
3292,4,33,31,30,1,0,0,0,0,145.5596964,hong,hong
3293,0,0,0,0,0,0,99,0,0,162.7729608,hong,danhong
3294,36,20,24,19,0,1,0,0,0,133.9223033,hong,hong
3295,11,22,21,43,0,3,0,0,0,146.7892882,hong,hong
3296,0,0,14,76,7,1,2,0,0,137.9091336,hong,hong
3297,11,29,29,27,0,3,0,0,0,140.868653,hong,hong
3298,0,24,36,19,0,0,21,0,0,125.655791,hong,danhong
3299,5,33,26,28,0,7,1,0,0,134.764111,hong,hong
3300,41,19,17,20,1,1,0,0,0,153.39868049999998,hong,hong
3301,2,13,21,47,11,2,4,0,0,144.8066378,hong,hong
3302,2,26,51,5,0,17,0,0,0,108.7058744,hong,danhong
3303,0,10,39,36,0,3,12,0,0,147.9914644,hong,hong
3304,4,16,39,34,0,7,0,0,0,136.885602,hong,hong
3305,1,7,22,48,6,12,3,0,0,129.47322309999998,hong,hong
3306,0,0,6,90,3,0,1,0,0,178.9112118,hong,hong
3307,0,0,0,62,3,0,34,0,0,112.5721828,hong,hong
3308,0,4,47,37,0,2,10,0,0,155.7216397,hong,hong
3309,0,14,23,54,2,4,4,0,0,118.49473219999999,hong,hong
3310,0,9,38,46,0,6,1,0,0,142.4057444,hong,hong
3311,0,3,11,77,7,2,0,0,0,156.41960830000002,hong,hong
3312,0,1,18,75,3,2,1,0,0,143.25664369999998,hong,hong
3313,8,19,26,37,2,6,3,0,0,146.52968700000002,hong,hong
3314,0,1,8,57,5,3,26,0,0,124.80329329999999,hong,hong
3315,0,0,1,27,2,2,68,0,0,136.2970489,hong,hong
3316,0,0,0,60,0,2,37,0,0,126.66406869999999,hong,hong
3317,1,6,35,47,0,10,0,0,0,138.6746892,hong,hong
3318,0,5,24,65,0,5,1,0,0,116.16928759999999,hong,hong
3319,17,43,25,6,0,0,0,0,9,137.12666430000002,hong,hong
3320,0,4,35,37,0,0,24,0,0,148.504037,hong,hong
3321,1,9,35,44,0,11,0,0,0,91.21640083,hong,hong
3322,0,5,52,39,0,3,1,0,0,153.9770676,hong,hong
3323,0,1,49,48,0,0,1,0,0,163.6782872,hong,hong
3324,0,20,40,13,0,26,0,0,0,98.07009801,hong,hong
3325,0,21,38,6,0,35,0,0,0,80.61227786,hong,danhong
3326,0,1,32,56,0,5,7,0,0,94.29030572,hong,hong
3327,0,1,55,27,0,16,0,0,0,85.91723926,hong,hong
3328,0,0,18,74,0,8,0,0,0,98.24049529,hong,hong
3329,0,0,48,38,0,1,13,0,0,115.0821062,hong,hong
3330,0,0,3,76,0,9,11,0,0,85.10174613,hong,hong
3331,0,1,14,78,1,0,7,0,0,139.9756379,hong,hong
3332,0,0,7,93,0,0,0,0,0,153.6363986,hong,hong
3333,0,0,16,84,0,0,0,0,0,161.6409993,hong,hong
3334,0,5,35,51,0,0,8,0,0,152.6571495,hong,hong
3335,0,1,15,83,0,0,1,0,0,157.28689219999998,hong,hong
3336,0,0,50,49,0,0,0,0,0,187.69092519999998,hong,hong
3337,0,0,1,82,12,1,4,0,0,139.0885574,hong,hong
3338,0,3,45,52,0,0,0,0,0,169.9780533,hong,hong
3339,0,0,4,82,13,0,0,0,0,126.78429809999999,hong,hong
3340,0,0,36,63,0,0,0,0,0,179.1720856,hong,hong
3341,0,0,14,77,4,1,3,0,0,159.9160555,hong,hong
3342,0,4,33,61,2,1,0,0,0,150.323828,hong,hong
3343,0,5,43,47,0,0,5,0,0,159.98523640000002,hong,hong
3344,0,0,3,88,9,0,0,0,0,142.21534880000002,hong,hong
3345,0,0,9,49,6,0,37,0,0,116.26485520000001,hong,hong
3346,1,42,48,5,0,4,0,0,0,149.0498242,hong,danhong
3347,39,33,17,7,0,4,0,0,0,118.50461100000001,hong,danhong
3348,0,1,46,46,0,2,5,0,0,104.4367118,hong,hong
3349,1,14,29,39,1,1,14,0,0,169.4508573,hong,hong
3350,1,20,40,35,0,3,0,0,0,116.0225571,hong,hong
3351,47,37,10,0,0,3,0,0,2,143.98726159999998,hong,danhong
3352,4,25,61,7,0,3,0,0,0,110.98587959999999,hong,danhong
3353,0,0,0,5,0,0,94,0,0,148.5744265,hong,hong
3354,0,0,0,1,0,0,98,0,0,136.5068593,hong,danhong
3355,0,40,55,4,0,0,1,0,0,176.6686119,hong,danhong
3356,0,14,43,43,0,0,0,0,0,128.5260729,hong,hong
3357,0,0,1,54,0,3,42,0,0,135.5293589,hong,hong
3358,19,22,21,5,0,28,0,0,5,124.19022140000001,hong,hong
3359,42,21,13,19,0,3,0,0,2,130.3972149,hong,hong
3360,37,40,10,2,0,11,0,0,1,162.88874850000002,hong,danhong
3361,6,20,26,38,2,9,0,0,0,126.0411353,hong,hong
3362,0,0,5,52,1,0,42,0,0,149.0775367,hong,hong
3363,8,24,26,29,0,9,0,0,4,112.51394840000002,hong,hong
3364,4,37,18,7,0,3,0,4,26,183.6082587,hong,hong
3365,0,0,0,10,5,0,85,0,0,129.1844503,hong,hong
3366,0,18,29,41,0,2,0,9,1,133.72405690000002,hong,hong
3367,41,47,9,0,0,2,0,0,0,136.08338380000004,hong,danhong
3368,68,26,4,1,0,1,0,0,0,150.97263230000001,hong,danhong
